1,218.377567
2,118.988198
3,78.730043
4,62.932751
5,50.577161
6,42.489553
7,39.105008
8,33.471724
9,34.358965
10,30.591283
11,27.579004
12,26.109974
13,25.252624
14,24.676005
15,26.705432
16,29.086684
17,41.284326
18,50.045028
19,49.822025
20,49.827962
21,49.701855
22,49.814435
23,49.426620
24,49.069493
25,48.874264
26,48.901227
27,48.685126
28,48.962055
29,48.959316
30,48.894105
31,48.388010
32,48.278148
